birdName,dateTime,island,txFromDuskyId,txChannel,txDateOn,txDateOff
Te Atapo,2011-08-29 16:08:00,Whenua Hou,0007,23,2010-06-17 14:19:00,2011-08-29 16:08:00
George,2011-08-29 14:44:00,Whenua Hou,0050,24,2010-07-27 14:30:00,2011-08-29 14:44:00
Tutoko,2011-08-11 12:00:00,Whenua Hou,1029,60,2011-06-13 14:30:00,2011-08-11 12:00:00
Hine Taumai,2011-08-04 15:30:00,Anchor,1008,14,2010-07-28 15:08:00,2011-08-04 15:30:00
Blake,2011-08-04 14:22:00,Anchor,1049,65,2010-07-23 15:00:00,2011-08-04 14:22:00
Boomer,2011-08-04 13:00:00,Anchor,2030,39,2011-05-04 14:00:00,2011-08-04 13:00:00
Doc,2011-08-04 11:30:00,Anchor,1045,34,2010-07-25 14:25:00,2011-08-04 11:30:00
Sandra,2011-08-02 15:00:00,Anchor,1022,49,2011-01-31 15:40:00,2011-08-02 15:00:00
Hauturu,2011-08-02 13:00:00,Anchor,1015,32,2010-07-25 12:26:00,2011-08-02 13:00:00
Aparima,2011-08-01 11:30:00,Anchor,1030,63,2010-07-22 17:15:00,2011-08-01 11:30:00
Yasmine,2011-07-31 14:35:00,Anchor,2006,13,2011-04-30 10:30:00,2011-07-31 14:35:00
Marama,2011-07-31 14:00:00,Anchor,1036,79,2010-07-26 11:10:00,2011-07-31 14:00:00
Horton,2011-07-30 19:50:00,Anchor,0043,72,2011-02-20 12:20:00,2011-07-30 19:50:00
Te Kingi,2011-07-30 11:00:00,Anchor,2199,7,2010-08-12 10:32:00,2011-07-30 11:00:00
Tiwhiri,2011-07-25 14:00:00,Anchor,2028,84,2010-06-15 13:40:00,2011-07-25 14:00:00
Barnard,2011-07-05 15:05:00,Whenua Hou,0065,62,2011-06-17 14:33:00,2011-07-05 15:05:00
Komaru,2011-06-28 20:35:00,Whenua Hou,0,0,2011-06-25 13:30:00,2011-06-28 20:35:00
Komaru,2011-06-25 13:30:00,Whenua Hou,0,0,2011-05-20 18:15:00,2011-06-25 13:30:00
Barnard,2011-06-17 14:33:00,Whenua Hou,0051,2,2011-06-08 14:45:00,2011-06-17 14:33:00
Ihi,2011-06-13 15:30:00,Whenua Hou,0,0,,2011-06-13 15:30:00
Waa,2011-06-13 15:00:00,Whenua Hou,0,0,,2011-06-13 15:00:00
Tutoko,2011-06-13 14:30:00,Whenua Hou,0,0,,2011-06-13 14:30:00
Taonga,2011-06-13 14:00:00,Whenua Hou,0,0,,2011-06-13 14:00:00
Hakatere,2011-06-12 16:00:00,Whenua Hou,0,0,,2011-06-12 16:00:00
Stella,2011-06-12 12:00:00,Whenua Hou,0,0,,2011-06-12 12:00:00
Tia,2011-06-12 11:30:00,Whenua Hou,0,0,,2011-06-12 11:30:00
Barnard,2011-06-08 14:45:00,Whenua Hou,0,0,2011-03-28 10:00:00,2011-06-08 14:45:00
Waikawa,2011-05-24 20:00:00,Whenua Hou,0,0,,2011-05-24 20:00:00
Ian,2011-05-20 18:15:00,Whenua Hou,0,0,,2011-05-20 18:15:00
Komaru,2011-05-20 18:15:00,Whenua Hou,0,0,,2011-05-20 18:15:00
Atareta,2011-05-04 17:40:00,Whenua Hou,0,0,,2011-05-04 17:40:00
Boomer,2011-05-04 14:00:00,Anchor,1028,57,2010-07-28 12:35:00,2011-05-04 14:00:00
Manu,2011-05-01 14:00:00,Anchor,2198,26,2010-08-13 13:32:00,2011-05-01 14:00:00
Basil,2011-04-30 14:20:00,Anchor,0,0,2010-07-29 14:20:00,2011-04-30 14:20:00
Yasmine,2011-04-30 10:30:00,Anchor,1031,69,2010-07-23 16:16:00,2011-04-30 10:30:00
Trevor,2011-04-29 12:30:00,Anchor,2026,16,2010-07-24 14:10:00,2011-04-29 12:30:00
Jack,2011-04-20 12:10:00,Whenua Hou,0037,18,2010-06-27 15:02:00,2011-04-20 12:10:00
Wiremu,2011-04-13 21:35:00,Whenua Hou,0,0,2010-06-14 16:30:00,2011-04-13 21:35:00
Barnard,2011-03-28 10:00:00,Whenua Hou,0051,2,2011-02-07 12:53:00,2011-03-28 10:00:00
Felix,2011-03-27 15:40:00,Whenua Hou,0059,76,2010-12-12 15:20:00,2011-03-27 15:40:00
Sinbad,2011-03-26 15:35:00,Whenua Hou,0058,54,2011-01-31 13:55:00,2011-03-26 15:35:00
Tiaka,2011-03-24 14:30:00,Whenua Hou,0011,43,2010-06-13 18:20:00,2011-03-24 14:30:00
Smoko,2011-03-23 15:50:00,Whenua Hou,0054,24,2010-12-12 14:00:00,2011-03-23 15:50:00
Waynebo,2011-03-21 11:45:00,Whenua Hou,0056,36,2011-02-06 13:56:00,2011-03-21 11:45:00
Cyndy,2011-03-01 23:00:00,Whenua Hou,1034,75,2010-07-24 12:40:00,2011-03-01 23:00:00
Kuia,2011-02-28 17:00:00,Anchor,1026,54,2010-07-25 11:05:00,2011-02-28 17:00:00
Gumboots,2011-02-23 13:50:00,Anchor,9080,42,2010-08-15 14:36:00,2011-02-23 13:50:00
Ariki,2011-02-20 15:30:00,Anchor,9081,97,2010-08-14 15:47:00,2011-02-20 15:30:00
Horton,2011-02-20 12:20:00,Anchor,2010,93,2010-06-27 13:25:00,2011-02-20 12:20:00
Tiaho,2011-02-15 23:50:00,Whenua Hou,6/03/2009Rakiura3-4-091/08/2009,41,2009-08-01 12:00:00,2011-02-15 23:50:00
Ox,2011-02-15 14:30:00,Whenua Hou,0,0,2010-09-13 22:00:00,2011-02-15 14:30:00
Blades,2011-02-09 13:55:00,Whenua Hou,0,0,2011-02-04 14:08:00,2011-02-09 13:55:00
Barnard,2011-02-07 12:53:00,Whenua Hou,0,0,2010-12-29 14:30:00,2011-02-07 12:53:00
Waynebo,2011-02-06 13:56:00,Whenua Hou,0,0,2010-06-13 14:30:00,2011-02-06 13:56:00
Arab,2011-02-06 12:10:00,Whenua Hou,0,0,2011-01-24 14:23:00,2011-02-06 12:10:00
Blades,2011-02-04 14:08:00,Whenua Hou,0053,53,2011-01-28 10:35:00,2011-02-04 14:08:00
Nog,2011-02-02 15:04:00,Whenua Hou,0,0,2010-06-17 12:30:00,2011-02-02 15:04:00
Sandra,2011-01-31 15:40:00,Anchor,1041,95,2010-07-24 16:30:00,2011-01-31 15:40:00
Sinbad,2011-01-31 13:55:00,Whenua Hou,1048,60,2010-12-01 10:20:00,2011-01-31 13:55:00
Sirocco,2011-01-29 15:00:00,Maud,0008,57,2010-06-13 14:00:00,2011-01-29 15:00:00
Blades,2011-01-28 10:35:00,Whenua Hou,1025,52,2011-01-25 11:20:00,2011-01-28 10:35:00
Blades,2011-01-25 11:20:00,Whenua Hou,0058,54,2010-09-13 23:21:00,2011-01-25 11:20:00
Arab,2011-01-24 14:23:00,Whenua Hou,0053,53,2010-09-04 13:15:00,2011-01-24 14:23:00
Takitimu,2011-01-23 01:39:00,Anchor,0,0,2009-09-06 12:45:00,2011-01-23 01:39:00
Whiskas,2011-01-22 14:45:00,Whenua Hou,0056,36,2010-12-29 15:25:00,2011-01-22 14:45:00
Tiwai,2011-01-08 23:00:00,Anchor,35706Tiwai31/08/2009,68,2009-08-31 15:30:00,2011-01-08 23:00:00
Robbie,2011-01-06 22:45:00,Anchor,0,0,2009-09-19 12:45:00,2011-01-06 22:45:00
Ben,2010-12-29 17:28:00,Whenua Hou,0017,42,2010-06-17 13:55:00,2010-12-29 17:28:00
Whiskas,2010-12-29 15:25:00,Whenua Hou,0014,82,2010-06-15 11:20:00,2010-12-29 15:25:00
Barnard,2010-12-29 14:30:00,Whenua Hou,0045,78,2010-07-31 12:20:00,2010-12-29 14:30:00
Richard Henry,2010-12-24 12:57:00,Whenua Hou,1044,29,2010-07-29 10:35:00,2010-12-24 12:57:00
Felix,2010-12-12 15:20:00,Whenua Hou,0003,59,2010-06-16 11:45:00,2010-12-12 15:20:00
Smoko,2010-12-12 14:00:00,Whenua Hou,0012,36,2010-06-13 17:07:00,2010-12-12 14:00:00
Hinemoa,2010-12-02 12:00:00,Anchor,2009,77,2010-06-29 16:05:00,2010-12-02 12:00:00
Sinbad,2010-12-01 10:20:00,Whenua Hou,0,0,2008-11-22 14:50:00,2010-12-01 10:20:00
Flossie,2010-11-30 10:36:00,Whenua Hou,0,0,2008-11-11 15:20:00,2010-11-30 10:36:00
Fuchsia,2010-11-29 11:30:00,Whenua Hou,0,0,2008-11-08 16:00:00,2010-11-29 11:30:00
Luke,2010-11-29 09:10:00,Whenua Hou,35706Luke28/10/2008,33,2008-10-28 13:03:00,2010-11-29 09:10:00
Hoki,2010-11-27 15:45:00,Whenua Hou,35706Hoki11/05/2010,53,2010-05-11 20:00:00,2010-11-27 15:45:00
Zephyr,2010-11-01 21:45:00,Whenua Hou,0,0,2010-05-14 12:00:00,2010-11-01 21:45:00
Wolf,2010-10-23 23:30:00,Whenua Hou,1057,94,2010-07-25 12:50:00,2010-10-23 23:30:00
Merty,2010-10-22 07:23:00,Whenua Hou,0,0,2010-09-05 14:55:00,2010-10-22 07:23:00
Bluster-Murphy,2010-10-21 15:00:00,Te Kakahu,9043,63,2010-06-24 15:30:00,2010-10-21 15:00:00
Blades,2010-09-13 23:21:00,Whenua Hou,0,0,2008-12-07 00:20:00,2010-09-13 23:21:00
Ox,2010-09-13 22:00:00,Whenua Hou,0,0,2008-11-02 16:09:00,2010-09-13 22:00:00
Hananui,2010-09-10 11:40:00,Whenua Hou,0,0,2008-10-17 16:27:00,2010-09-10 11:40:00
Merty,2010-09-05 14:55:00,Whenua Hou,0,0,2010-06-29 17:00:00,2010-09-05 14:55:00
Arab,2010-09-04 13:15:00,Whenua Hou,0,0,2010-06-13 13:30:00,2010-09-04 13:15:00
Gumboots,2010-08-15 14:36:00,Anchor,35706Gumboots14/05/2010,87,2010-05-14 16:05:00,2010-08-15 14:36:00
Ariki,2010-08-14 15:47:00,Anchor,25/06/02Sa119/08/2009,95,2009-08-19 14:35:00,2010-08-14 15:47:00
Manu,2010-08-13 13:32:00,Anchor,35706Manu14/05/2010,69,2010-05-14 13:45:00,2010-08-13 13:32:00
Paddy,2010-08-12 14:00:00,Whenua Hou,30/03/2009Sarah1-3-0914/05/2010,92,2010-05-14 10:50:00,2010-08-12 14:00:00
Te Kingi,2010-08-12 10:32:00,Anchor,0066,7,2009-08-28 19:20:00,2010-08-12 10:32:00
Sue,2010-08-10 19:00:00,Whenua Hou,0,0,2008-10-31 11:55:00,2010-08-10 19:00:00
Margaret-maree,2010-08-08 19:30:00,Whenua Hou,35706Margaret-maree17/10/2008,35,2008-10-17 13:40:00,2010-08-08 19:30:00
Gulliver,2010-08-02 12:05:00,Whenua Hou,4/07/98Gulliver15/05/2010,18,2010-05-15 15:50:00,2010-08-02 12:05:00
Barnard,2010-07-31 12:20:00,Whenua Hou,35706Barnard12/10/2008,37,2008-10-12 15:20:00,2010-07-31 12:20:00
Esperance,2010-07-31 10:10:00,Whenua Hou,0064,65,2010-03-27 22:00:00,2010-07-31 10:10:00
Solstice,2010-07-30 20:05:00,Whenua Hou,0,0,2008-11-08 17:32:00,2010-07-30 20:05:00
Wendy,2010-07-30 18:20:00,Whenua Hou,35706Wendy14/05/2010,83,2010-05-14 16:20:00,2010-07-30 18:20:00
Tamahou,2010-07-30 15:48:00,Anchor,9999,112,2009-06-12 12:00:00,2010-07-30 15:48:00
Ruth,2010-07-30 12:55:00,Whenua Hou,9039,41,2010-05-16 16:16:00,2010-07-30 12:55:00
Maggie,2010-07-30 12:38:00,Anchor,35706Maggie18/10/2008,12,2008-10-18 14:33:00,2010-07-30 12:38:00
JEM,2010-07-29 15:22:00,Anchor,0,0,2008-11-07 15:33:00,2010-07-29 15:22:00
Basil,2010-07-29 14:20:00,Anchor,35706Basil1/11/2008,78,2008-11-01 12:42:00,2010-07-29 14:20:00
Waihopai,2010-07-29 14:15:00,Anchor,24/03/2009Kuihi2-3-0922/09/2009,47,2009-09-22 16:00:00,2010-07-29 14:15:00
Richard Henry,2010-07-29 10:35:00,Whenua Hou,9025,126,2010-05-13 14:00:00,2010-07-29 10:35:00
Hine Taumai,2010-07-28 15:08:00,Anchor,2/05/02W219/10/2008,14,2008-10-19 14:27:00,2010-07-28 15:08:00
Tumeke,2010-07-28 12:40:00,Whenua Hou,9029,72,2010-05-15 13:10:00,2010-07-28 12:40:00
Boomer,2010-07-28 12:35:00,Anchor,26/07/99Boomer14/05/2010,20,2010-05-14 13:50:00,2010-07-28 12:35:00
Alice,2010-07-28 12:18:00,Whenua Hou,35706Alice22/05/2010,60,2010-05-22 10:25:00,2010-07-28 12:18:00
Monoa,2010-07-27 16:10:00,Anchor,2/05/02M212/05/2010,74,2010-05-12 16:45:00,2010-07-27 16:10:00
George,2010-07-27 14:30:00,Whenua Hou,9013,7,2010-06-24 16:03:00,2010-07-27 14:30:00
Pounamu,2010-07-27 14:25:00,Anchor,7/04/2005S1-05-Zoe16/05/2010,1,2010-05-16 14:10:00,2010-07-27 14:25:00
Ngatapa,2010-07-27 14:00:00,Whenua Hou,0030,53,2010-06-15 13:55:00,2010-07-27 14:00:00
Heather,2010-07-27 11:50:00,Whenua Hou,35706Heather16/05/2010,23,2010-05-16 12:10:00,2010-07-27 11:50:00
Ellie,2010-07-26 12:00:00,Whenua Hou,9017,59,2010-06-20 20:30:00,2010-07-26 12:00:00
Marama,2010-07-26 11:10:00,Anchor,26/05/02Marama15/05/2010,51,2010-05-15 14:00:00,2010-07-26 11:10:00
Pura,2010-07-26 10:40:00,Whenua Hou,9006,39,2010-06-15 21:54:00,2010-07-26 10:40:00
Kuihi,2010-07-26 10:20:00,Whenua Hou,2/05/02J215/05/2010,26,2010-06-01 11:30:00,2010-07-26 10:20:00
Suzanne,2010-07-25 15:20:00,Whenua Hou,35706Boss5/04/2010,57,2010-06-19 19:35:00,2010-07-25 15:20:00
Doc,2010-07-25 14:25:00,Anchor,1/05/02R118/11/2009,34,2009-11-18 16:55:00,2010-07-25 14:25:00
Wolf,2010-07-25 12:50:00,Whenua Hou,0001,90,2010-06-12 16:40:00,2010-07-25 12:50:00
Hauturu,2010-07-25 12:26:00,Anchor,9080,42,2010-01-27 12:40:00,2010-07-25 12:26:00
Kuia,2010-07-25 11:05:00,Anchor,4/07/9817/10/2008,53,2008-10-17 11:33:00,2010-07-25 11:05:00
Roha,2010-07-25 10:15:00,Anchor,2020,10,2010-06-26 16:25:00,2010-07-25 10:15:00
Sandra,2010-07-24 16:30:00,Anchor,35706Sandra17/05/2010,71,2010-05-17 15:30:00,2010-07-24 16:30:00
Jester,2010-07-24 15:00:00,Anchor,1/04/20081/01/2010,90,2010-01-01 14:30:00,2010-07-24 15:00:00
Rakiura,2010-07-24 14:45:00,Whenua Hou,9028,56,2010-05-14 13:45:00,2010-07-24 14:45:00
Trevor,2010-07-24 14:10:00,Anchor,16/12/98Aorangi27/09/2009,98,2009-09-27 10:30:00,2010-07-24 14:10:00
Konini,2010-07-24 13:50:00,Anchor,9026,46,2010-07-01 14:45:00,2010-07-24 13:50:00
Cyndy,2010-07-24 12:40:00,Whenua Hou,35706Cyndy31/05/2010,5,2010-05-31 12:35:00,2010-07-24 12:40:00
Kumi,2010-07-24 12:20:00,Anchor,2012,81,2010-06-29 12:40:00,2010-07-24 12:20:00
Aranga,2010-07-24 11:30:00,Whenua Hou,20/07/99Aranga22/05/2010,79,2010-05-22 12:27:00,2010-07-24 11:30:00
Mila,2010-07-24 11:00:00,Anchor,9040,35,2010-07-01 16:05:00,2010-07-24 11:00:00
Lisa,2010-07-24 10:30:00,Whenua Hou,2199,7,2010-06-05 16:30:00,2010-07-24 10:30:00
Evohe,2010-07-24 09:00:00,Anchor,22/03/2009Zephyr 1-2-0910/10/2009,87,2009-10-10 10:00:00,2010-07-24 09:00:00
Merv,2010-07-23 16:53:00,Anchor,0,0,2010-05-24 11:22:00,2010-07-23 16:53:00
Yasmine,2010-07-23 16:16:00,Anchor,20/03/2005F2-05dot14/05/2010,21,2010-05-14 13:50:00,2010-07-23 16:16:00
Pearl,2010-07-23 15:30:00,Whenua Hou,9007,49,2010-07-01 13:35:00,2010-07-23 15:30:00
Blake,2010-07-23 15:00:00,Anchor,2/05/02J118/11/2009,75,2009-11-18 11:55:00,2010-07-23 15:00:00
Elwin,2010-07-23 14:10:00,Anchor,2018,39,2010-07-04 13:40:00,2010-07-23 14:10:00
Nora,2010-07-23 14:03:00,Anchor,9998,36,2010-02-21 11:44:00,2010-07-23 14:03:00
Bella,2010-07-23 13:50:00,Whenua Hou,35706Bella16/05/2010,31,2010-05-16 14:52:00,2010-07-23 13:50:00
Jean,2010-07-23 12:00:00,Whenua Hou,9081,97,2010-05-14 16:54:00,2010-07-23 12:00:00
Aparima,2010-07-22 17:15:00,Anchor,2024,35,2010-06-24 15:00:00,2010-07-22 17:15:00
Rangi,2010-07-22 11:35:00,Anchor,35706Rangi14/05/2010,54,2010-05-14 17:10:00,2010-07-22 11:35:00
Palmersan,2010-07-06 09:55:00,Anchor,9002,80,2009-08-17 16:26:00,2010-07-06 09:55:00
Morehu,2010-07-05 16:05:00,Anchor,26/07/99Morehu12/08/2009,11,2009-08-12 12:32:00,2010-07-05 16:05:00
Al,2010-07-04 16:00:00,Anchor,2/05/02A325/08/2009,38,2009-08-25 15:30:00,2010-07-04 16:00:00
Elwin,2010-07-04 13:40:00,Anchor,31/03/2008Elwin31/12/2009,88,2009-12-31 15:10:00,2010-07-04 13:40:00
Dobbie,2010-07-04 12:05:00,Anchor,35706Dobbie16/08/2009,82,2009-08-16 15:21:00,2010-07-04 12:05:00
Mila,2010-07-01 16:05:00,Anchor,2/05/02M117/10/2008,43,2008-10-17 13:27:00,2010-07-01 16:05:00
Hurihuri,2010-07-01 15:26:00,Whenua Hou,9023,45,2010-05-14 17:45:00,2010-07-01 15:26:00
Konini,2010-07-01 14:45:00,Anchor,26/05/02Konini30/10/2008,45,2008-10-30 14:13:00,2010-07-01 14:45:00
Pearl,2010-07-01 13:35:00,Whenua Hou,2/05/02A114/05/2010,16,2010-05-14 17:20:00,2010-07-01 13:35:00
Toitiiti,2010-06-30 11:00:00,Anchor,22/03/2008Rakiura2-2-0819/05/2010,4,2010-05-19 10:15:00,2010-06-30 11:00:00
Merty,2010-06-29 17:00:00,Whenua Hou,0,0,2010-05-22 18:56:00,2010-06-29 17:00:00
Hinemoa,2010-06-29 16:05:00,Anchor,9038,116,2009-06-12 12:00:00,2010-06-29 16:05:00
Lionel,2010-06-29 12:40:00,Whenua Hou,9022,93,2009-02-05 11:12:00,2010-06-29 12:40:00
Kumi,2010-06-29 12:40:00,Anchor,21/03/2005MM1-0514/05/2010,85,2010-05-14 13:08:00,2010-06-29 12:40:00
Jack,2010-06-27 15:02:00,Whenua Hou,0,0,2010-05-22 14:23:00,2010-06-27 15:02:00
Horton,2010-06-27 13:25:00,Anchor,1/05/02C119/08/2009,23,2009-08-19 16:59:00,2010-06-27 13:25:00
Jemma,2010-06-27 11:45:00,Anchor,9033,3,2009-10-06 12:00:00,2010-06-27 11:45:00
Roha,2010-06-26 16:25:00,Anchor,20/03/2009Bella Pearl B15/06/2010,91,2010-06-15 15:45:00,2010-06-26 16:25:00
George,2010-06-24 16:03:00,Whenua Hou,0033,24,2010-06-14 12:37:00,2010-06-24 16:03:00
Bluster-Murphy,2010-06-24 15:30:00,Anchor,0,0,2009-09-19 11:00:00,2010-06-24 15:30:00
Aparima,2010-06-24 15:00:00,Anchor,2/05/02W415/05/2010,58,2010-05-15 14:00:00,2010-06-24 15:00:00
Huhana,2010-06-24 14:30:00,Whenua Hou,0022,3,2010-06-14 14:57:00,2010-06-24 14:30:00
Ellie,2010-06-20 20:30:00,Whenua Hou,0,0,2008-11-03 13:40:00,2010-06-20 20:30:00
Moss,2010-06-20 13:40:00,Whenua Hou,10/03/2009MM2-2-0916/05/2010,14,2010-05-16 11:40:00,2010-06-20 13:40:00
Suzanne,2010-06-19 19:35:00,Whenua Hou,0,0,2008-11-03 12:25:00,2010-06-19 19:35:00
Boss,2010-06-19 16:38:00,Whenua Hou,35706Boss5/04/2010,57,2010-04-05 15:00:00,2010-06-19 16:38:00
Juanma,2010-06-19 16:05:00,Whenua Hou,9024,136,2009-07-12 15:40:00,2010-06-19 16:05:00
Weheruatanga-o-te-po,2010-06-17 15:50:00,Whenua Hou,0,0,2010-05-14 18:00:00,2010-06-17 15:50:00
Te Atapo,2010-06-17 14:19:00,Whenua Hou,0,0,2009-06-12 07:00:00,2010-06-17 14:19:00
Ben,2010-06-17 13:55:00,Whenua Hou,0,0,2009-02-05 11:37:00,2010-06-17 13:55:00
Nog,2010-06-17 12:30:00,Whenua Hou,0,0,2010-05-26 13:10:00,2010-06-17 12:30:00
Maestro,2010-06-17 11:28:00,Whenua Hou,0,0,2009-07-12 14:30:00,2010-06-17 11:28:00
Rooster,2010-06-16 21:00:00,Whenua Hou,0,0,2010-04-10 18:00:00,2010-06-16 21:00:00
Purity,2010-06-16 15:50:00,Whenua Hou,0,0,2009-07-30 11:00:00,2010-06-16 15:50:00
Piripi,2010-06-16 13:53:00,Whenua Hou,0,0,2009-07-27 13:40:00,2010-06-16 13:53:00
Stumpy,2010-06-16 12:50:00,Whenua Hou,0,0,2010-05-20 17:40:00,2010-06-16 12:50:00
Wharetutu,2010-06-16 11:48:00,Whenua Hou,0,0,2009-07-15 12:00:00,2010-06-16 11:48:00
Felix,2010-06-16 11:45:00,Whenua Hou,0,0,2009-07-29 15:14:00,2010-06-16 11:45:00
Pura,2010-06-15 21:54:00,Whenua Hou,0,0,2008-11-07 11:30:00,2010-06-15 21:54:00
Ralph,2010-06-15 16:35:00,Whenua Hou,0,0,2010-04-09 14:15:00,2010-06-15 16:35:00
Queenie,2010-06-15 15:56:00,Whenua Hou,0,0,2009-04-23 21:00:00,2010-06-15 15:56:00
Roha,2010-06-15 15:45:00,Anchor,0,0,2009-09-23 15:00:00,2010-06-15 15:45:00
Awhero,2010-06-15 14:50:00,Whenua Hou,0,0,2009-07-04 13:00:00,2010-06-15 14:50:00
Ngatapa,2010-06-15 13:55:00,Whenua Hou,0,0,2009-04-23 21:00:00,2010-06-15 13:55:00
Tiwhiri,2010-06-15 13:40:00,Anchor,0,0,2009-09-23 14:30:00,2010-06-15 13:40:00
Jimmy,2010-06-15 12:44:00,Whenua Hou,0,0,2010-05-22 15:49:00,2010-06-15 12:44:00
Awarua,2010-06-15 12:42:00,Whenua Hou,0,0,2009-07-17 15:00:00,2010-06-15 12:42:00
Scratch,2010-06-15 12:14:00,Anchor,0,0,2009-06-16 06:30:00,2010-06-15 12:14:00
Ra,2010-06-15 11:20:00,Anchor,0,0,2009-06-16 06:30:00,2010-06-15 11:20:00
Whiskas,2010-06-15 11:20:00,Whenua Hou,0,0,2010-05-22 14:34:00,2010-06-15 11:20:00
Guapo,2010-06-15 10:30:00,Whenua Hou,0,0,2009-05-08 18:45:00,2010-06-15 10:30:00
Wiremu,2010-06-14 16:30:00,Whenua Hou,0,0,2010-05-19 13:50:00,2010-06-14 16:30:00
Huhana,2010-06-14 14:57:00,Whenua Hou,0,0,2009-07-17 14:40:00,2010-06-14 14:57:00
Hokonui,2010-06-14 13:31:00,Whenua Hou,0,0,2010-05-16 15:00:00,2010-06-14 13:31:00
George,2010-06-14 12:37:00,Whenua Hou,0,0,2010-05-16 13:45:00,2010-06-14 12:37:00
Tiaka,2010-06-13 18:20:00,Whenua Hou,0,0,2009-07-04 13:30:00,2010-06-13 18:20:00
Smoko,2010-06-13 17:07:00,Whenua Hou,0,0,2009-07-29 12:05:00,2010-06-13 17:07:00
Waynebo,2010-06-13 14:30:00,Whenua Hou,0,0,2010-05-20 19:30:00,2010-06-13 14:30:00
Sirocco,2010-06-13 14:00:00,Whenua Hou,0,0,2009-02-05 12:00:00,2010-06-13 14:00:00
Arab,2010-06-13 13:30:00,Whenua Hou,0,0,2010-05-20 13:18:00,2010-06-13 13:30:00
Hillary,2010-06-13 13:00:00,Whenua Hou,0,0,2009-05-19 17:30:00,2010-06-13 13:00:00
Millie,2010-06-13 11:30:00,Whenua Hou,0,0,2009-07-04 14:00:00,2010-06-13 11:30:00
Wolf,2010-06-12 16:40:00,Whenua Hou,0,0,2010-05-17 13:20:00,2010-06-12 16:40:00
Lisa,2010-06-05 16:30:00,Whenua Hou,0,0,2010-05-27 10:15:00,2010-06-05 16:30:00
Kuihi,2010-06-01 11:30:00,Whenua Hou,0,0,2010-05-24 14:00:00,2010-06-01 11:30:00
Cyndy,2010-05-31 12:35:00,Whenua Hou,0,0,2010-05-22 17:30:00,2010-05-31 12:35:00
Lisa,2010-05-27 10:15:00,Whenua Hou,0058,54,2010-05-15 16:45:00,2010-05-27 10:15:00
Nog,2010-05-26 13:10:00,Whenua Hou,0,0,2008-11-02 14:27:00,2010-05-26 13:10:00
Kuihi,2010-05-24 14:00:00,Whenua Hou,0057,49,2010-05-15 12:30:00,2010-05-24 14:00:00
Merv,2010-05-24 11:22:00,Whenua Hou,0,0,2009-03-04 23:00:00,2010-05-24 11:22:00
Merty,2010-05-22 18:56:00,Whenua Hou,0,0,2009-07-26 13:00:00,2010-05-22 18:56:00
Cyndy,2010-05-22 17:30:00,Whenua Hou,0059,76,2010-05-15 14:00:00,2010-05-22 17:30:00
Jimmy,2010-05-22 15:49:00,Whenua Hou,35706Jimmy22/05/2010,20,2008-11-01 16:35:00,2010-05-22 15:49:00
Whiskas,2010-05-22 14:34:00,Whenua Hou,35706Whiskas22/05/2010,48,2008-11-03 14:27:00,2010-05-22 14:34:00
Jack,2010-05-22 14:23:00,Whenua Hou,0,0,2009-05-04 20:15:00,2010-05-22 14:23:00
Aranga,2010-05-22 12:27:00,Whenua Hou,0,0,2010-05-12 13:00:00,2010-05-22 12:27:00
Alice,2010-05-22 10:25:00,Whenua Hou,0,0,2010-05-11 13:50:00,2010-05-22 10:25:00
Waynebo,2010-05-20 19:30:00,Whenua Hou,35706Waynebo20/05/2010,22,2008-10-19 16:30:00,2010-05-20 19:30:00
Stumpy,2010-05-20 17:40:00,Whenua Hou,35706Stumpy20/05/2010,62,2008-11-03 14:40:00,2010-05-20 17:40:00
Arab,2010-05-20 13:18:00,Whenua Hou,0,0,2008-10-11 13:10:00,2010-05-20 13:18:00
Sarah,2010-05-19 17:23:00,Whenua Hou,0057,49,2010-05-13 16:30:00,2010-05-19 17:23:00
Wiremu,2010-05-19 13:50:00,Whenua Hou,0,0,2009-05-05 18:30:00,2010-05-19 13:50:00
Toitiiti,2010-05-19 10:15:00,Anchor,0,0,2008-11-01 12:00:00,2010-05-19 10:15:00
Sandra,2010-05-17 15:30:00,Anchor,0,0,2008-11-03 16:48:00,2010-05-17 15:30:00
Wolf,2010-05-17 13:20:00,Whenua Hou,0,0,2010-02-15 17:50:00,2010-05-17 13:20:00
Ruth,2010-05-16 16:16:00,Whenua Hou,0,0,2008-11-09 16:16:00,2010-05-16 16:16:00
Hokonui,2010-05-16 15:00:00,Whenua Hou,9007,49,2009-07-27 16:00:00,2010-05-16 15:00:00
Bella,2010-05-16 14:52:00,Whenua Hou,0,0,2008-11-09 14:55:00,2010-05-16 14:52:00
Pounamu,2010-05-16 14:10:00,Anchor,0,0,2008-11-12 12:40:00,2010-05-16 14:10:00
George,2010-05-16 13:45:00,Whenua Hou,9006,39,2009-08-01 12:00:00,2010-05-16 13:45:00
Heather,2010-05-16 12:10:00,Whenua Hou,0,0,2008-10-18 16:47:00,2010-05-16 12:10:00
Moss,2010-05-16 11:40:00,Whenua Hou,0,0,2009-05-08 19:30:00,2010-05-16 11:40:00
Lisa,2010-05-15 16:45:00,Whenua Hou,2199,7,2008-11-02 11:25:00,2010-05-15 16:45:00
Gulliver,2010-05-15 15:50:00,Whenua Hou,0,0,2008-10-19 16:15:00,2010-05-15 15:50:00
